Review,Label
"This product displays artwork beautifully and the remote offers many options including a timer. Also, one remote is all that's needed to operate multiple lights.",1
"Our 50th Anniversary picture was done on the steps of a beautiful old home, now a bed and breakfast. There are 20 of us in the picture. When others come to my home one of the first things I do is turn on that light over the picture and watch their reaction. The light makes the picture come to life. Love it!!!",1
Batteries last a really long time. Good brightness. The warm white color or cold white are equally bright. The remote control with dimmer and timer is handy.,1
Looks great above expensive original artwork. Definitely looks more expensive than it is!,1
"Works great, looks very nice, easy to install. The batteries will be easy to change after installed as well. The built in level makes installation easy. Varying light tone and dimming feature allow for the perfect look. Great product",1
Easy to install. Looks good.,1
"Arrived early and in excellent shape. The product description is accurate except for one thing. It is better than described. This is my first picture light so maybe I am just ignorant of these things. I am impressed. This light makes the picture pop. I had to place my picture in a dark area of the room. It becomes the focal point with this light.
The product appeared to be cheap because it was very light but its weight is misleading. This was easy to install properly with the provided template.
The remote control is awesome. You can change the color of the light and the brightness.. The timers are real battery savers.",1
Gives off a nice amount of light and remote works good. I did spray paint it to the color gold I wanted. I'd buy again.,1
Works just as described with several brightness and color tone options. Convenient remote control and battery operated for easy installation. Looks a bit cheap in person but for the price it does what it’s meant to do.,1
Absolutely love these! I bought two lights as a gift for my husband to hang over some of his canvas paintings in his office. Everything works as expected and looks amazing!! Will probably be buying more,1
Very easy to install with built in leveler.,1
"We did not even use them everyday for less than month and no longer than 6 hrs when we do but they have completely drained the batteries. Each light requires 3 batteries. The light is not as bright as we expected as well. Unfortunately, it's past the return window. Too bad because we liked how it had a remote control and a timer and 3 different color options. It's not worth it in my opinion.",0
I was looking for a cordless picture light and purchased this item. It did not suit the picture and area that we were using it for. When I tried to return it I found out it could not be returned… now I have a $75 light with nowhere to use it.,0
"The light was slightly lopsided. I could not get it straightened, so it looks lopsided hanging over my picture.",1
"Comes with remote, which is extremely easy to use. You can control the brightness, even has a timer. Very pleased with light!",1
Just love this little light. We wanted it above our new Samsung Frame TV. It added just the right tough. We didn’t paint it and loved the color.,1
It was great while it lasted. And wasn't able to get a refund or exchange for product. Do not recommend buying!,0
These are great to have. We have been using them for my boyfriends artwork around the house. With some Baroque frames it looks like a museum. Will submit photo soon. The remote is great and east to use. The batteries i feel like drain fast but that's expected.,1
Our Peter Max picture is highlighted perfectly,1
"For $68 it is not worth it. The light colour are warm or bright with timers, that’s nice but that’s about it. The “gold” light has a traditional gold neck but the two end pieces are more rose gold, fake plastic which I’ve tried to capture in the photos. I talked to “influencers” who bought this in USA and theirs is much better and for $25. If you’re in Canada do not buy this product unless you’re desperate and maybe buying black as it’ll probably be all the same shade. Definitely going to return, sadly.",0
I like the chrome design and simplicity of this light. It tends to suck away battery power really quickly. Having to put in new batteries is really easy cause you can flick it off the wall. Note: you cannot move this from left to right. It is in a fixed position but you can move the lights up and down. I love the look it makes for my paintings and the remote is cool to change from warm light to led. I wish it had better battery life.,1
Absolutely gorgeous. Love the control options. A must have accent lighting piece for any decor piece.,1
Exelent quality fast delivery exelente description and communications,1
I had doubts about how long the batteries would last. Been three months and I turn it on for two to three hours a night. Timer feather is great. You can even select between warm and bright light. Dim it. Looks great especially since there is not a cord.,1
It did not serve the purpose needed,0
Gift for my daughter’s boyfriend. He loves it.,1
These are a very practical and inexpensive means to illuminate artwork where power cords may present a distraction or no power source is available. Long lasting LED lights are powered by batteries. May require a modicum of creativity to mount them effectively to specific projects. (Mine required the addition of a plastic tab and hook/loop fastener strip.),1
I love everything about it,1
I bought the black ones. Super easy install! Very happy with this purchase!,1
This lamp design is most appealing and very lightweight. I will order more for our home.,1
Works great and lights up my photo great,1
Bought in February 2022 and noticed in August it was not working working when trying to turn it on by remote. Now in November 2022 I tested batteries in light and they were still good since I only used the light on occasion. Replaced batteries and still nothing with either using the remote or the button on the light. Extremely disappointed and now I have a light on my wall that doesn't work or have to remove and repair the holes. Waste of money and time to install with it not even lasting a full year.,0
The light should be brighter if you have a picture larger than 11X14. plus mats.,1
Other product reviews indicate that this light covers more area than it does. Actually this photo shows it a lot better than it does in person. The first pic is in a dark room - the second is in a lite up room. Neither is to the quality we had been used to where the painting just jumped out at you.,0
"Looks and works well
Battery life is the only down side
Great option when hard wiring for art isn't an option",1
"I bought this June 19th. It’s now August 16th. Does not work. Changed the batteries, nothing. $30 isn’t cheap when it’s just a piece of plastic hanging on your wall.",0
Looks very cheap. Definitely would not recommend,0
"the brightness is so low. i wanted a direct spot light on top my glitter wall art, so the glitters would sparkle but this spot light brightness is so low didn't make any difference. The pic shows at 100% brightness level set.",0
Horrible color. The stem is a nice good but the battery area and light is a cheap looking orange old plastic . Does not look like photos. Surprised no one has mentioned this,0
"This was a perfect solution to highlight a painting I have that does not get a lot of light. Easy to install and nice looking. Options for warm white light or white light and 50% or 100% intensity are also nice. Light angle is adjustable as well and the remote is perfect for a space that has no outlet. Casing is plastic and somewhat on the cheap side so I hope it lasts. One note that may be the fault of Amazon shipping and the USPS delivery person. I gave specific shipping instructions to leave at my door, with info on entering my gated property. The package was left outside my gate in the weather and it does not appear any attempt was made to deliver it to my door. I'm lucky it wasn't stolen.",1
Painting,1
"We wanted something classy but didn’t want to hardwire something into the wall. This fit the bill perfectly. Took two minutes to install, and works well. It’s adjustable for brightness and hue, with a timer. Love it so much, I just purchased another. It does have an orange tint to the plastic, but it’s not noticeable once installed.",1
New Batteries burnt out very fast.,0
Color is very orange,0
"What a piece of garbage, so many batteries later this does not work at all. Huge fail and disappointment. Of course it is past the return date. If I could give it zero stars I would.",0
Poor overall quality - light was extremely dim. Cheap plastic. AVOID!,0
Gold color is more orange. Not cute.,0
"The light works great, but the color is orange, not gold.",0
"It is not enough bright , light is medium goof for small frame",0
" This is my replacement order after receiving the first one which was clearly returned and the remote was not included. This was packaged in a smaller box which made me feel like it was new and not a return. Overall, glad they made it right but definitely a disappointment. There’s definitely a discrepancy in color, the “rose gold” is not it, but this works for what I want it for. If the little details like that will bother you don’t get this version, but overall I’m happier.

Update: Video added with remote control use. Light works for its purpose. Definitely not the prettiest thing but it’s cost effective. Not sure if I’d buy again but it works for now.",0
It makes picture stand out and look museum looking.,1
"Nice light, timer is a little short, we needed to keep resetting to keep on all evening.",1
Received this item after ordering another. Worked fine until we needed to replace the batteries in both the unit and remote. Now it will not light at all. The first light still works fine. Reluctant to order another.,0
Absolutely PERFECT! They make it easy to hang as well,1
Put this on a picture in our patio and it is beautiful at night. love the remote.,1
I like everything about the 4 I bought. My only dislike is the estimated 60 hours of battery life. But if you use the timer and the lights aren't on full bright who knows how long it will last. All in all I'm glad I bought them.,1
Very nice,1
As a beautiful addition to display my wall art.,1
Works well!,1
" I like that you can dim and change the brightness of the the lights. I like soft white and at 50% at night. The remotes work in this odd space by the stairs, I was was impressed they worked from the top of the stairs. I love this product. Sorry the video is so long, I recorded it for my sister to show her and couldn't trim to post here.",1
The light is easy to install and really beautiful. Just what I needed for the space,1
"I love the light—great for the price—however, the first remote did not work so I contacted the seller who promptly sent another. This remote does not work either!! The picture is high and I will need a ladder to turn on the light!! Very disappointed in the remote. I attempted to purchase another but can’t find how. I tried to re-contact the seller, but have not heard anything. If I can’t get a remote that works, the product is virtually useless!!",0
,1
"it really doesn't light up the picture, is just has a dim halo around the top. Good material and fitment but just not enough light",0
I loved this item.,1
"I added this light above a piece of wall art and it really ties it together. Love the gold, the remote control is easy and assembly is a breeze. There is a piece on the back that makes it so easy to install!",1
Did not have a convenient wall outlet. Remote control is good however not bright at all.,0
I love ALL the options for remote-clever design w timers and dimmers. I even love the easy installation with a little level on the back! Good value! So rare these days.,1
There was no problem installing it. And it works fine. But if you’re looking for something high end this isn’t it because the base and head are plastic. So only the arm is metal. So I am a little disappointed with the look overall.,0
Works great !!! Love it !!,1
I hate it. Not enough light remote is a joke. Only stays on for alittle while. I took it down. Would love to send it back!,0
"Tiene una iluminacion muy baja, la puse para resaltar un cuadro, y no funciono, ahora esta como puro adorno arriba del cuadro",0
Not bright,0
This was super easy to install and I love how it looks. The plate on the back has a self-leveling tool making it error proof for me. Popped in 3 AA batteries and it is up. Easy to take down to change batteries when needed. I like how you can set a timer with the remote. Highly recommend.,1
Liked everything about the light EXCEPT for the actual lighting aspect.,0
We bought this for one of my father in law's collections. He really likes it so far. It was easy to mount and the light is nice and bright.,1
Quit working after 3 months. I've replaced all batteries and it does not power on. Very disappointing.,0
Like the light...buttons on the remote are stiff to push....,0
"A much beloved heirloom Japanese scarf, having been framed, deserved a spotlight to really show it off. This is a great little light for the price, the remote is easy to use, and the battery life (depending on brightness setting) is very good. Installation was simple, and changing the batteries is fast and easy. Definitely recommend, and we're considering another light for another art piece.",1
"I saw this on a favorite YouTube channel of mine and decided to order it for some artwork. It looks really good and has a nice, modern look to it. I never keep it on unless I’m showing it to someone but I feel like the batter have really drained quickly, causing the light to be super dim on its higher level. Could just be the dollar store batteries though! That being said I already ordered a second one. Im happy with it and recommend it!",1
"Easy install, remote works great, wish have AC power input. Not bright enough as expected.",1
"La lampe n'est pas assez efficace, et le retour de la lampe chez le fournisseur nous coûte plus de 30% du coût d'achat. Donc pensez y bien sérieusement avant de faire une commande.",0
broke after a few weeks!!!,0
"Well made, good quality...remote is great also!",1
Purchased this picture light for a picture where there was no access to electricity. Worked fairly well for the first week or two but went through batteries very quickly. Then it simply stopped working. Changed the batteries in the light and the remote. Still nothing. Terrible product at a ridiculously high price.,0
"I was a little disappointed because it is mostly plastic, but I hung it. It looks nice high on the wall. I have only had it a couple of months, and it has already stopped working properly. The light is now very dim.",0
Not strong enough to illuminate a 36” painting.,0
Not bright enough.,0
"Easy to install and operate. It is pretty bright, but definitely could be brighter.
Would recommend if you don’t have an option for wired lamp.",1
Great,1
Everything about ordering and receiving the light was great. Installation was easy too. Because it's battery operated the light intensity is a bit weak but it works for now.,1
Just right,1
 A great little light to add accent to a hall way,1
Three new batteries and it won't turn on.,0
The product completely stopped working after 2 months. Batteries were fine. We did not even use it that much during that 2 months. Working on a refund somehow. Product should last longer.,0
"As you can see from their images, the light shines into the room, and a little on the picture. You can rotate the light, but then it’s illuminating the ceiling and the wall, and the picture. The problem is the light comes from 180 degrees, when it should come from 90 degrees to illuminate the picture only. It’s a bad design for a picture light.",0
"I wish the batteries lasted longer. It is very, very nice and glad to have it when I have company.",1
"I used my light over an antique painting. I like how you can change the light from a golden glow, to a cool blue. It is super-easy to install. The price point was good as well. I have purchased 3 of them. There were other reviews which stated that the gold color was more of a rose-gold. It is more of a bronze-gold color, but that goes really well with antique-gold picture frames. You can also adjust and angle the lights accordingly. They were very easy to install. All in all, a very good purchase.",1
"Works better than I expected.
Very happy with it.",1
"This works well and is what I needed. Color could be a bit better and brightness of light could be a bit brighter. But, for price and ease of install not bad at all.",1
"The light is a nice size, nice weight, looks nice. But it DOES NOT work. I went and bought a new battery for the remote and it still doesn’t work. I threw my packaging away so I can’t return it. wasted $30.00. It’s a nice concept, nice in theory but like I said mine just did not work!",0
Lighting a picture.,1
No dislikes to be honest. So far so good. Recommend. Use for my photographs. Love the timer and lighting options.,1
"I like the 15 min - 2.5 hr timer. I can just forget about it and not run down the batteries. I use rechargeables, and they seem to have a long run time.",1
Not using for picture but for a bathroom wall mirror I use when I need close up attention. Not bright enough for me.,0
"Quality very cheap. Should have sent it back, however just threw it away.",0
"Cute and affordable but looks cheap up close. I may spray paint it a softer gold in the future, but for now it serves its purpose. You get what you pay for so I am not too upset about it looking plastic-y and cheap. It works well but most importantly, it looks really sharp above a frame (from a distance Lol). Would still purchase again!",1
We’re disappointed that lighting is a lot weaker than what we expected.,0
"Perfect for hallway art lighting! It’s beautiful at night. Easy to install, handy remote. Inexpensive! Very attractive.",1
Bought this light to light up a 16x20 photo. It meets my expectations and beyond. Would highly recommend,1
"No need for cords, outlets, and the lighting options are endless! Coming back for more!",1
Looks great and does the job. My only complaint is that it burns up the batteries somewhat faster than I expected.,1
"These lights were just the look I was looking for. It is hard to mount them securely to the wall. The plastic is cheap, batteries are stuck and can't get the last one out to see if the battery is why they are not working. Way too expensive for the quality of the product. Didn't use the remote, easier to just turn it on and off. Worked for a short while and now can't get the battery out to see if that is the issue.",0
Doesn’t give off the quality light I was hoping for and looks super cheap.,0
"I love that came in one day, they are light weight and easy to install. They have settings for brightness and color tones.",1
A saw a review saying a flash light would be better and they were right! I returned all 4 that I bought.,0
Perfect lighting for my pictures.,1
Exactly what I ordered. Easy install.,1
"I was thinking that this would be a much brighter light. But I think this is to be expected because it is battery powered. It does eat batteries faster than I expected. Also, although you have guides to align the screws when installing, I did this all correctly, when I put the light in the wall bracket, the light fixture was crooked. Not much you can do to straighten it. I used a little shim on one side. But for the money, it is a nice little light. I like the remote box, I set the timer for 2 hours. this preserves the batteries a bit. Has three different tones of light. Nice feature.",0
"This item was built well, not something I say often. It is easily setup, mounted and includes a mounting template making it even easier to place it on the wall. The quality of light (throw and lumen) is excellent and the options range from warm lighting to cool lighting with a built-in dimmer that allows you to set the mood for the artwork being illuminated. HIGHLY RECOMMENDED!",1
"This is made of plastic and totally cheap. It might look great from afar but is really cheap. And it is a nightmare to install as it will not stay flush against the wall and keeps tilting over. I give it two stars because of the dimmer and all. Very disappointing. You buy cheap stuff, you get cheap stuff.",0
Installed this light over my desk. It is perfect! It even has different settings.,1
"I’m actually very pleased with this product! It is actually better than my expectations!
Easy installation! Amazing result!
I will definitely buy more of these!!!",1
So easy to install and they compliment my office bookcases beautifully,1
"Brightness doesn’t last and wasn’t very bright to begin with, even at 100%. Disappointed in my purchase.",0
Perfect for our new picture. Lights up with remote. Great quality. Looks like a gallery print now.,1
We now have three of them lighting framed pictures. Same remote works for all three.,1
,1
battery life short... very very pretty looks like real brass its plastic,1
I DISLIKE NOTHING ABOUT THIS ITEM. IT IS MORE THAN I EXPECTED. LOVE IT,1
We wanted a light for a painting in our living room snd found this light. It is battery operated with a remote control so eliminates an ugly cord hanging on the wall. The dimmer feature and color of the light are what sold us and it is a great way to accent any picture or painting.1,1
Only had this for a few months- hardly used- and not left on for long. Have needed to change batteries 2x and now has completely stopped working.,0
Love the remote different degrees of light would buy again!,1
We were nervous about the metal/plastic combo this light had when we ordered and YUP: it's awful. The plastic bits (everything but the curved piece) are VERY orange compared to the yellow gold of the metal piece. We're returning this item immediately; never even tried installing because they look so bad. Great concept; terrible execution.,0
Works fine and looks good. but not outstanding quality. If only metal...would have beengreat,0
Wish the batteries would last longer. If you use this everyday you will have to change the batteries every week.,1
Not bright at all.,0
"Everything about this product has been great except for the brightness levels. When the lights are at 100% they’re fine but when I dim the lights, either manually or by pressing the preset “50%” button they change back to 100% after about a minute or so. They will dim perfectly whether I use the remote or the side button on the lights themselves but they will always change back to 100% when I would like to keep them dimmed for a while. Anyone else having this problem?! Or is it the way the product is designed?",1
Good to install,1
"This was a gift for someone who likes my 'electric picture light'. This was a major upgrade from mine. It has a remote control, is battery operated & is LED. Guess 20 years makes a lot of improvements:-)",1
"I have a very long canvas print. I just assumed that the light would hit the entire canvas. I realize this model of light does not have the flexibility acceptable to be able to have it shine on the total of the picture. I will need to buy some ceiling Mounted lights instead.
This would be perfect for a smaller print",0
"Purchased this due to price, good reviews and an influencer I follow:/ I was so disappointed when I opened it, so so cheap looking. Like painted plastic. Seemed to work fine and for 30$ what ya expect. Returned.",0
Junk. Absolute junk.,0
These are great. I wish they came in a more aged gold color but the yellow gold works fine. The remote doesn’t work from far away which sucks but overall we are happy with them.,1
"Great
Product and VERY reasonable priced. Shows off the artwork in fantastic light! Different choices of shades and all done with a remote; no standing on chairs/ladders to turn on/off!",1
It's only lighting up less than half of my map. That's at full brightness.,0
Has 3 settings for the lights and displays beautifully!,1
 Me encanto,1
This is barely a light. They are the worst. The material sucks. You can barely see anything with they. You can see better with a flashlight from your phone.,0
"Looks great! Turned my art work into a priceless piece of art! The lighting is Amazing! Wish I could have this kind of lighting over my head all the time...lol! Draws everyones attention to the painting, when I have the light on. I like the looks of the light and makes my living room a classy room. A great purchase!",1
I had previously spent a fortune trying to hardwire picture frame lights around my home and could never get them in the correct place and if I later changed the size of frame it would come out wrong. This is a great product! I would highly recommend.,1
Works great!,1
"In the picture the gold colour of the metal and plastic( it’s all plastic except for the bar) are the same...in fact, only the metal bar is the same colour as the advertised item...the plastic is very bright old gold. I am luck that my picture frame can handle this colour above it....it would absolutely not work with a more modern frame or setting.The item is very cheap...the plastic got scratched as I was installing it. I am keeping it because it serves my immediate purpose, but I would certainly not recommend it.",0
A little more bronze than gold but still looks and works great!,1
We hung the light over a picture in a dark corner.,1
"It’s a nice lamp but for my mom who I bought it for, wasn’t able to manage remote control. Wish they had power to it/ plug in. Goes through batteries too fast if they want light on all the time but good for average person. Very elegant lamp.",1
Love these....battery operated but SO nice not to see electrical cords hanging down the wall. I bought three.,1
It’s so pretty and it’s not heavy it’s easy to install just the perfect touch,1
"There are far too many Chinese cheap products that come up under a search for this type of light, so let me make this simple: this is the one you want. See my photo; this is a 27x41” poster, as I know there are different sizes.
The plate mounts to the wall, even has a tiny level in it so you can’t screw it up, and the light slides over the plate. Excellent quality; three types of illumination; adjustable; has remote…what else can you ask for?",1
"This light is perfect for pictures. It looks great, the remote is easy to utilize and I will be purchasing again for other projects I'll be doing in our home.",1
"I love this lamp! Yes, the gold color is more like a bronze gold, but it looks so good! Easy installation and I really like that you can choose between warm or cold light.",1
Like the light...buttons on the remote are stiff to push....,0
The batteries need replacement in two weeks. Only put on lights a few hours a night. Not happy with this and we have three.,0
"First of all, if you are looking to light up a super expensive piece of art I would assume you are not looking to buy this light. However, I purchased this light because i do have several pieces of art that are moderately expensive and my house has terrible lighting to say the least. I bought one light to see how well it works and i will be buying more for my other paintings. It is rather inexpensive and easy to install. It does a good job lighting up my art but again is not a professional light. There are 2 light modes but i prefer the white light and the remote is super helpful as i installed this high enough i would need a ladder to turn it on and off. Another really great thing is that you can set a timer on the remote so that the light auto turns off so you do not burn through batteries. I recommend this product and will be buying more.",1
Perfect to highlight an antique photo of my grandfather.,1
"I love this light. While it is not the brightest picture light you could buy, I think it’s perfect for my needs. It is really attractive and the installation was so easy. It comes with a tiny level built in so that you know that you are hanging it straight. I love it!",1
The only reason I bought them was because it has dimmable setting... however the light resets itself to maximum brightness in less than 30 minutes,0
Everything was as expected. Very happy with the purchase!,1
"Great in my lounge
Great for when the power goes out
I love the way you don’t have lamps around for little hands .
Love the way it looks
Puts out great amount of light",1
Great product for the price and looks and works mounted a very costly oil painting. It was easy to install and is the perfect size. The remote is an excellent accessory and the brightness choices are perfect.,1
"It worked great for 4-5 days! After you throw out the box, it gets SOOO Dim! I bought 2 - both are terrible ! Don’t waste your money!!!",0
Product is great looking BUT EATS BATTERIES SO WAY TOO FAST. I installed Lithium Energizers like I use in my Blink devices thinking they would last 3-6 months - WRONG - I turn this light on 2-4 hours a night and it completely depletes the batteries within 1 week!!! So total runtime is about 10-14 hours - this is a dealbreaker for me - I will Keep the one I opened BUT RETURNING the other TWO.,0
Whoever came up with this idea was the genius,1
"I like it a lot, purchased several ones for all my pictures",1
"It does not hold its charge for very long. Maybe an hour. Then starts to die out for last 10min by getting dimmer and dimmer till off. . Then takes long time to recharge again. I would not invest if you are going to use it more than hour Easy to install, nice looking",0
"In the picture the gold colour of the metal and plastic( it’s all plastic except for the bar) are the same...in fact, only the metal bar is the same colour as the advertised item...the plastic is very bright old gold. I am luck that my picture frame can handle this colour above it....it would absolutely not work with a more modern frame or setting.The item is very cheap...the plastic got scratched as I was installing it. I am keeping it because it serves my immediate purpose, but I would certainly not recommend it.",0
Excellent product!,1
"Luxway picture light, remote does not work, very disappointing, the time I have tried new batterys and try to fix it is crazy, please send me a new remote that works. Thank you Terry Todd",0
"Super easy to install, brightness is great and I love that you can adjust the warmth of the light. I spray painted them because the gold finish as it came was pretty terrible. The only downside is that you have to have the remote within inches of the light for it to work, but that isn’t a huge deal for me. Great light!",1
Love this product. It arrived exactly like the photos. Was very easy to install. Takes 3 AAA Batteries. The remote requires a button battery. (just saying that for those who don't. like keeping button batteries in their homes with kids),1
"With limited placement options, there is a strong lighting glare for paintings under glass, and I would not recommend this item for those uses.",0
Great light. Looks really expensive. I want to buy more.,1
"In the picture the gold colour of the metal and plastic( it’s all plastic except for the bar) are the same...in fact, only the metal bar is the same colour as the advertised item...the plastic is very bright old gold. I am luck that my picture frame can handle this colour above it....it would absolutely not work with a more modern frame or setting.The item is very cheap...the plastic got scratched as I was installing it. I am keeping it because it serves my immediate purpose, but I would certainly not recommend it.",0
Absolutely junk !! Worked for around 3-4 months then won’t turn on...no customer service would like a replacement ...,0
"Very disappointed. Purchased this light knowing that it could be a ""you get what you pay for"" situation and it certainly was. Light was dim after Day #4. And I only had the light on for maybe 2 hours a day if that. Completely drained many batteries. Very cheap material, although from a distance it looks nice. Would have kept it if it wasn't running through batteries and if the light that it produced was sufficient to highlight my art. Off to buy something more substantial.",0
 I used it to help elevate my mirrors on my wall and it did what needed to be done!,1
This light is super cool. Remote control definitely a bonus,1
Definitely a great buy! Easy to install and looks good with no wires hanging down.,1
Colour of the actual light is awful. The light and the base are almost orange and the neck is gold.,0
It requires frequent battery changes. Very inconvenient.,0
,1
"Batteries go here to die, so you would think at least there would be a reasonably significant amount of light produced. It's nice to look at, easy to install, but the function part of the product name is LIGHT. If you miss that goal, the rest is just window dressing.",0
"The batteries don't last, the light isn't bright. CHanging batteries don't work. this is a plastic piece of wasted $$ DON'T BUY!!!!!",0
I liked the looks and color but now what do I do with the burned out section,0
This picture light works perfectly for us. We like it so well that we ordered and are using four more!,1
"The light has stopped working after not being installed for too long and rarely ever being on. Not sure if it’s the batteries, but they were new. Still investigating. Looks good over my commissioned hand-tooled leather art though. I was able to attach it to the wall with 3M Velcro strips, but it seems a bit heavy to not use wall screws. Hasn’t fallen yet, and it’s been up there on Velcro for almost 3 months.",0
No remote,0
"The fixture looks great, I read in several reviews that the fixture had a orange hue but I'm guessing they have improved and fixed that problem bc the fixture looks gold as shown in the picture.",1
I pulled off the tab on the remote as instructed. Remote never worked. Wish I had tried it before installing. I'd return if I still had packaging. Not happy!,0
"This is so much nicer than I thought it would be, and at a terrific price. Installation was a snap. I bought two and will definitely get more. This is a really great cordless solution for smart looks and occasional use.",1
Easy to install. Looks great.,1
Worked great and looked great. Much easier then having to hardwire etc...,1
"Light span is no more than 15"" from light.",0
" Easy to install, great addition",1
Love it,1
ONLY OPERATES WITH BATTERIES AND WILL LAST A FEW HRS TURNED ON,0
Piece of garbage! Save your money! Did not come with a remote control. Absolutely useless. Unable to reach the seller,0
Does the job designed to do....,1
"Stating that the package is 17"" is deceptive as the lit lengths consist of only two separate 4"" sections",0
It looks great hopefully won’t die on me,1
"This light is cheap, so you get what you pay for. I can’t get it to hold tightly to the wall, so had to use double-sided tape to keep it flush to the wall. The light arm is also just a tad crooked, and you can’t adjust that part. We will see how fast it goes through batteries.",0
I liked the looks and color but now what do I do with the burned out section,0
It’s exactly what needed to light a painting,1
"Love this light! Easy to hang, as it has a built in level. This was PERFECT!",1
"I wish the light was a little adjustable, my pic is tall and the light does not alume the entire picture.",1
"I needed a light for a tintype photo that was too dark and this is perfect. It was very easy to install except I ended up using nails with a larger head as I did not have the ability to use the enclosed screws. I love that the light heads can be rotated to the exact position you need as well as the fact that there are 3 different choices for lighting (6 white LED lights, 6 warm white LED lights or the combination of 12) and that there is a remote control! Also, the color is fine. It is described as orangey (which it is not) and someone else had said a brushed gold would be preferrable (which it is).",1
"Maybe you'll luck out and get a good one. Mine changed it's brightness all on it's own and unless you have the controller in your hand, it isn't supposed to do that.",0
"It isn't very bright. If you want to illuminate a diploma, it would be great. No good for normal size paintings. I will eventually find a use for it, but not for the art quilt I was hoping to illuminate.",0
Light did not work after third time it was turned on.,0
I love it! Very elegant! It is dimmable. Only downfall is that it requires batteries. The other one I have allows you to pull it off and charge.. but that is the only complaint. It’s perfect for my entryway,1
Great product,1
"Easy to install, control… looks great above the bar",1
I use this to add additional light to my glow in the dark papyrus print I brought back from Egypt. It works well however I wish it was brighter and that the stem was flexible.,1
"When you are unable to contact the seller, this is not good. I’m surprised Amazon allows this. I have several of these small remotes in my home and sell items that also use them. Not once have I ever had such a problem trying to replace the battery in the remote. It literally got destroyed. Since I am unable to contact the seller, I will replace the entire item. I refuse to give company my money if they are an untouchable.",0
"Remote stopped working within 30 days. Purchased new battery for remote...still not working. This picture light is now, useless!",0
Looks great over my picture---really like the remote---easy to install!!!!,1
"La lampe n'est pas assez efficace, et le retour de la lampe chez le fournisseur nous coûte plus de 30% du coût d'achat. Donc pensez y bien sérieusement avant de faire une commande.",0
Works beautifully and has a few different settings for the light control - exceptionally pleased.,1
"Disappointed, UPS left out in rain. No idea if they work. They do look nice",0
"Light is excellent and really shows off the art work.
Battery operated with remote control makes it very easy.",1
Great lighting solution for pictures in hallway,1
"My office is a box with no windows. Thanks to this product, I'm able to have 2 more alternative forms of light highlighting the art I pretty much can never see without migrane-inducing, godless flourescent lighting! Thanks LUXSWAY and Amazon!!",1
"Easy mounting, but for my larger frame the light only illuminated the top 6-10 inch.",1
"For $68 it is not worth it. The light colour are warm or bright with timers, that’s nice but that’s about it. The “gold” light has a traditional gold neck but the two end pieces are more rose gold, fake plastic which I’ve tried to capture in the photos. I talked to “influencers” who bought this in USA and theirs is much better and for $25. If you’re in Canada do not buy this product unless you’re desperate and maybe buying black as it’ll probably be all the same shade. Definitely going to return, sadly.",0
"Not happy with this light. As you can see it only lit up the very top of my painting. The lamp below gave it most of the lighting. This painting is 30"" x 40"" so maybe I should have used two lights but that wouldn't look very good to have two lights. I guess this light would only be good for a small painting. Very small. The remote and easy to install was good but that's about all.",0
Nice lamp for our dart board...love the timer off option just wish it stayed brighter longer. Going thru batteries like hotcakes.,1
Great product and easy installation! Looks great and works like a charm! Highly recommend!!!,1
,1
THis light works pretty good but the batteries drain very fast. Wouldn't recommend buying it.,0
"For $68 it is not worth it. The light colour are warm or bright with timers, that’s nice but that’s about it. The “gold” light has a traditional gold neck but the two end pieces are more rose gold, fake plastic which I’ve tried to capture in the photos. I talked to “influencers” who bought this in USA and theirs is much better and for $25. If you’re in Canada do not buy this product unless you’re desperate and maybe buying black as it’ll probably be all the same shade. Definitely going to return, sadly.",0
"This is an elegantly designed light with well thought out features for varying light temperature and brightness. The remote functions including a timer which is a particularly good idea for a battery-powered light. But the light is not very bright so it was not at all suitable for the 36"" x 24"" picture for which it was purchased. It would be very good for up to about 11"" x 14"". the design is minimalist which keeps it unobtrusive and not distracting from the item illuminated but the result is that there is no shade over the light to keep all the light on the picture and prevent the lighted LEDs being seen directly by the viewer.",1
Used on a large painting so it is not that bright but would be perfect for something smaller.,1
Works great,1
"Remote was easy enough but brightness just isn’t enough for the painting only luminates
The top 1/4 of picture",0
you have to take the whole thing down to get to the battery compartment,0
" Perfect! Exactly as pictured! The dimmer is a amazing feature and the remote works from a good amount of distance. It's perfect in the morning when you are half awake and don't want a bright light, but just enough to see especially since I have blackout curtains. The transition of the dimmer doesn't show as well in the video, but it is very smooth. The hanging process was so quick and easy! The back plate has a built in level which allowed me to hang it perfectly straight and in just minutes. It comes with everything you need in order to hang. My last 2 pics shows the different hues, the 1st being the warm setting and the 2nd being the cool setting. I Love it!",1
It looks nice but it's not bright enough.,0
Exactly as expected. Will order more!,1
"We love this light w no cords hanging
Remote control so good
Looks wonderful over art work
Fit our painting perfectly
I would order another one!",1
 I really like this light and it’s function but unfortunately mine gave out after only a month. I’m hoping the replacement doesn’t do the same cause I like the way it lights up the artwork.,1
" What an affordable way to elevate the look of your home! Easy to install, remote is small and discreet, with a timer",1
"Absolutely love these lights, used them over my Goblet paintings, it makes them look amazing at night. The fact I can adjust the brightness and set the timer is amazing! Will be buying more to add to my living room and study",1
Easy to install; lightweight enough for command strips ; completed overall project look,1
